sample_id,subject,video,timestamp,relative_time_bin,target_valence,target_arousal
predict1_V06_T004,predict1,6,4,0,172,77
predict1_V06_T005,predict1,6,5,0,172,77
predict1_V06_T006,predict1,6,6,0,172,77
predict1_V06_T007,predict1,6,7,0,172,77
predict1_V06_T008,predict1,6,8,0,172,77
predict1_V06_T009,predict1,6,9,0,172,77
predict1_V06_T010,predict1,6,10,1,172,77
predict1_V06_T011,predict1,6,11,1,172,77
predict1_V06_T012,predict1,6,12,1,172,77
predict1_V06_T013,predict1,6,13,1,172,77
predict1_V06_T014,predict1,6,14,1,172,77
predict1_V06_T015,predict1,6,15,1,172,77
predict1_V06_T016,predict1,6,16,1,172,77
predict1_V06_T017,predict1,6,17,1,172,77
predict1_V06_T018,predict1,6,18,1,110,77
predict1_V06_T019,predict1,6,19,2,68,77
predict1_V06_T020,predict1,6,20,2,68,77
predict1_V06_T021,predict1,6,21,2,68,77
predict1_V06_T022,predict1,6,22,2,68,77
predict1_V06_T023,predict1,6,23,2,68,77
predict1_V06_T024,predict1,6,24,2,68,77
predict1_V06_T025,predict1,6,25,2,68,77
predict1_V06_T026,predict1,6,26,2,68,97
predict1_V06_T027,predict1,6,27,2,74,143
predict1_V06_T028,predict1,6,28,3,80,157
predict1_V06_T029,predict1,6,29,3,80,157
predict1_V06_T030,predict1,6,30,3,80,157
predict1_V06_T031,predict1,6,31,3,80,157
predict1_V06_T032,predict1,6,32,3,80,157
predict1_V06_T033,predict1,6,33,3,80,157
predict1_V06_T034,predict1,6,34,3,80,157
predict1_V06_T035,predict1,6,35,3,80,157
predict1_V06_T036,predict1,6,36,3,80,157
predict1_V06_T037,predict1,6,37,3,80,157
predict1_V06_T038,predict1,6,38,4,80,157
predict1_V06_T039,predict1,6,39,4,80,157
predict1_V06_T040,predict1,6,40,4,80,157
predict1_V06_T041,predict1,6,41,4,80,157
predict1_V06_T042,predict1,6,42,4,80,157
predict1_V06_T043,predict1,6,43,4,80,157
predict1_V06_T044,predict1,6,44,4,80,157
predict1_V06_T045,predict1,6,45,4,80,157
predict1_V06_T046,predict1,6,46,4,80,157
predict1_V06_T047,predict1,6,47,5,80,157
predict1_V06_T048,predict1,6,48,5,80,157
predict1_V06_T049,predict1,6,49,5,80,157
predict1_V06_T050,predict1,6,50,5,80,157
predict1_V06_T051,predict1,6,51,5,80,157
predict1_V06_T052,predict1,6,52,5,80,157
predict1_V06_T053,predict1,6,53,5,80,157
predict1_V06_T054,predict1,6,54,5,80,157
predict1_V06_T055,predict1,6,55,5,80,157
predict1_V06_T056,predict1,6,56,6,80,157
predict1_V06_T057,predict1,6,57,6,80,157
predict1_V06_T058,predict1,6,58,6,80,157
predict1_V06_T059,predict1,6,59,6,80,157
predict1_V06_T060,predict1,6,60,6,80,157
predict1_V06_T061,predict1,6,61,6,80,157
predict1_V06_T062,predict1,6,62,6,80,157
predict1_V06_T063,predict1,6,63,6,80,157
predict1_V06_T064,predict1,6,64,6,80,157
predict1_V06_T065,predict1,6,65,6,80,157
predict1_V06_T066,predict1,6,66,7,80,157
predict1_V06_T067,predict1,6,67,7,80,157
predict1_V06_T068,predict1,6,68,7,80,157
predict1_V06_T069,predict1,6,69,7,80,157
predict1_V06_T070,predict1,6,70,7,80,157
predict1_V06_T071,predict1,6,71,7,80,157
predict1_V06_T072,predict1,6,72,7,80,157
predict1_V06_T073,predict1,6,73,7,80,157
predict1_V06_T074,predict1,6,74,7,80,157
predict1_V06_T075,predict1,6,75,8,80,157
predict1_V06_T076,predict1,6,76,8,80,157
predict1_V06_T077,predict1,6,77,8,80,157
predict1_V06_T078,predict1,6,78,8,80,157
predict1_V06_T079,predict1,6,79,8,80,157
predict1_V06_T080,predict1,6,80,8,80,157
predict1_V06_T081,predict1,6,81,8,80,135
predict1_V06_T082,predict1,6,82,8,95,110
predict1_V06_T083,predict1,6,83,8,96,110
predict1_V06_T084,predict1,6,84,9,96,110
predict1_V06_T085,predict1,6,85,9,96,110
predict1_V06_T086,predict1,6,86,9,96,110
predict1_V06_T087,predict1,6,87,9,96,110
predict1_V06_T088,predict1,6,88,9,96,110
predict1_V06_T089,predict1,6,89,9,96,110
predict1_V06_T090,predict1,6,90,9,96,110
predict1_V06_T091,predict1,6,91,9,96,110
predict1_V06_T092,predict1,6,92,9,96,110
predict1_V07_T000,predict1,7,0,0,128,128
predict1_V07_T001,predict1,7,1,0,128,128
predict1_V07_T002,predict1,7,2,0,128,128
predict1_V07_T003,predict1,7,3,0,142,147
predict1_V07_T004,predict1,7,4,0,169,147
predict1_V07_T005,predict1,7,5,0,169,147
predict1_V07_T006,predict1,7,6,0,169,147
predict1_V07_T007,predict1,7,7,0,169,147
predict1_V07_T008,predict1,7,8,0,169,147
predict1_V07_T009,predict1,7,9,0,169,147
predict1_V07_T010,predict1,7,10,0,169,147
predict1_V07_T011,predict1,7,11,0,169,147
predict1_V07_T012,predict1,7,12,0,169,152
predict1_V07_T013,predict1,7,13,1,169,158
predict1_V07_T014,predict1,7,14,1,169,168
predict1_V07_T015,predict1,7,15,1,169,168
predict1_V07_T016,predict1,7,16,1,169,168
predict1_V07_T017,predict1,7,17,1,169,168
predict1_V07_T018,predict1,7,18,1,169,168
predict1_V07_T019,predict1,7,19,1,169,168
predict1_V07_T020,predict1,7,20,1,169,168
predict1_V07_T021,predict1,7,21,1,169,168
predict1_V07_T022,predict1,7,22,1,169,168
predict1_V07_T023,predict1,7,23,1,169,168
predict1_V07_T024,predict1,7,24,1,169,168
predict1_V07_T025,predict1,7,25,2,169,168
predict1_V07_T026,predict1,7,26,2,169,168
predict1_V07_T027,predict1,7,27,2,169,168
predict1_V07_T028,predict1,7,28,2,169,168
predict1_V07_T029,predict1,7,29,2,169,168
predict1_V07_T030,predict1,7,30,2,169,168
predict1_V07_T031,predict1,7,31,2,169,168
predict1_V07_T032,predict1,7,32,2,169,168
predict1_V07_T033,predict1,7,33,2,169,168
predict1_V07_T034,predict1,7,34,2,169,168
predict1_V07_T035,predict1,7,35,2,169,168
predict1_V07_T036,predict1,7,36,2,169,168
predict1_V07_T037,predict1,7,37,3,169,168
predict1_V07_T038,predict1,7,38,3,169,168
predict1_V07_T039,predict1,7,39,3,169,168
predict1_V07_T040,predict1,7,40,3,169,168
predict1_V07_T041,predict1,7,41,3,169,168
predict1_V07_T042,predict1,7,42,3,169,168
predict1_V07_T043,predict1,7,43,3,169,168
predict1_V07_T044,predict1,7,44,3,169,162
predict1_V07_T045,predict1,7,45,3,169,162
predict1_V07_T046,predict1,7,46,3,169,162
predict1_V07_T047,predict1,7,47,3,169,162
predict1_V07_T048,predict1,7,48,3,169,162
predict1_V07_T049,predict1,7,49,4,169,162
predict1_V07_T050,predict1,7,50,4,169,162
predict1_V07_T051,predict1,7,51,4,169,162
predict1_V07_T052,predict1,7,52,4,169,162
predict1_V07_T053,predict1,7,53,4,169,162
predict1_V07_T054,predict1,7,54,4,169,162
predict1_V07_T055,predict1,7,55,4,169,162
predict1_V07_T056,predict1,7,56,4,169,162
predict1_V07_T057,predict1,7,57,4,169,162
predict1_V07_T058,predict1,7,58,4,169,162
predict1_V07_T059,predict1,7,59,4,169,162
predict1_V07_T060,predict1,7,60,4,169,162
predict1_V07_T061,predict1,7,61,5,169,162
predict1_V07_T062,predict1,7,62,5,169,162
predict1_V07_T063,predict1,7,63,5,169,162
predict1_V07_T064,predict1,7,64,5,169,162
predict1_V07_T065,predict1,7,65,5,169,162
predict1_V07_T066,predict1,7,66,5,169,162
predict1_V07_T067,predict1,7,67,5,169,162
predict1_V07_T068,predict1,7,68,5,169,162
predict1_V07_T069,predict1,7,69,5,169,162
predict1_V07_T070,predict1,7,70,5,169,162
predict1_V07_T071,predict1,7,71,5,169,162
predict1_V07_T072,predict1,7,72,5,169,162
predict1_V07_T073,predict1,7,73,5,169,162
predict1_V07_T074,predict1,7,74,6,169,162
predict1_V07_T075,predict1,7,75,6,169,162
predict1_V07_T076,predict1,7,76,6,169,162
predict1_V07_T077,predict1,7,77,6,169,162
predict1_V07_T078,predict1,7,78,6,169,162
predict1_V07_T079,predict1,7,79,6,169,162
predict1_V07_T080,predict1,7,80,6,169,162
predict1_V07_T081,predict1,7,81,6,169,162
predict1_V07_T082,predict1,7,82,6,169,162
predict1_V07_T083,predict1,7,83,6,169,162
predict1_V07_T084,predict1,7,84,6,169,162
predict1_V07_T085,predict1,7,85,6,169,162
predict1_V07_T086,predict1,7,86,7,169,162
predict1_V07_T087,predict1,7,87,7,169,162
predict1_V07_T088,predict1,7,88,7,169,162
predict1_V07_T089,predict1,7,89,7,169,162
predict1_V07_T090,predict1,7,90,7,169,162
predict1_V07_T091,predict1,7,91,7,169,162
predict1_V07_T092,predict1,7,92,7,169,162
predict1_V07_T093,predict1,7,93,7,169,162
predict1_V07_T094,predict1,7,94,7,169,162
predict1_V07_T095,predict1,7,95,7,169,162
predict1_V07_T096,predict1,7,96,7,169,162
predict1_V07_T097,predict1,7,97,7,169,162
predict1_V07_T098,predict1,7,98,8,169,162
predict1_V07_T099,predict1,7,99,8,169,162
predict1_V07_T100,predict1,7,100,8,169,162
predict1_V07_T101,predict1,7,101,8,169,162
predict1_V07_T102,predict1,7,102,8,169,162
predict1_V07_T103,predict1,7,103,8,169,162
predict1_V07_T104,predict1,7,104,8,169,162
predict1_V07_T105,predict1,7,105,8,186,162
predict1_V07_T106,predict1,7,106,8,186,162
predict1_V07_T107,predict1,7,107,8,186,162
predict1_V07_T108,predict1,7,108,8,186,162
predict1_V07_T109,predict1,7,109,8,186,162
predict1_V07_T110,predict1,7,110,9,186,162
predict1_V07_T111,predict1,7,111,9,186,162
predict1_V07_T112,predict1,7,112,9,186,162
predict1_V07_T113,predict1,7,113,9,186,162
predict1_V07_T114,predict1,7,114,9,186,162
predict1_V07_T115,predict1,7,115,9,186,162
predict1_V07_T116,predict1,7,116,9,186,162
predict1_V07_T117,predict1,7,117,9,186,162
predict1_V07_T118,predict1,7,118,9,186,162
predict1_V07_T119,predict1,7,119,9,186,162
predict1_V07_T120,predict1,7,120,9,186,162
predict1_V07_T121,predict1,7,121,9,186,162
predict1_V08_T000,predict1,8,0,0,128,128
predict1_V08_T001,predict1,8,1,0,128,128
predict1_V08_T002,predict1,8,2,0,128,128
predict1_V08_T003,predict1,8,3,0,128,143
predict1_V08_T004,predict1,8,4,0,156,165
predict1_V08_T005,predict1,8,5,0,160,165
predict1_V08_T006,predict1,8,6,0,160,165
predict1_V08_T007,predict1,8,7,0,160,165
predict1_V08_T008,predict1,8,8,0,160,165
predict1_V08_T009,predict1,8,9,0,160,165
predict1_V08_T010,predict1,8,10,0,160,165
predict1_V08_T011,predict1,8,11,1,160,165
predict1_V08_T012,predict1,8,12,1,160,165
predict1_V08_T013,predict1,8,13,1,160,165
predict1_V08_T014,predict1,8,14,1,160,177
predict1_V08_T015,predict1,8,15,1,160,195
predict1_V08_T016,predict1,8,16,1,160,199
predict1_V08_T017,predict1,8,17,1,160,199
predict1_V08_T018,predict1,8,18,1,160,199
predict1_V08_T019,predict1,8,19,1,160,199
predict1_V08_T020,predict1,8,20,1,160,199
predict1_V08_T021,predict1,8,21,1,160,199
predict1_V08_T022,predict1,8,22,2,160,199
predict1_V08_T023,predict1,8,23,2,160,199
predict1_V08_T024,predict1,8,24,2,160,199
predict1_V08_T025,predict1,8,25,2,160,199
predict1_V08_T026,predict1,8,26,2,160,199
predict1_V08_T027,predict1,8,27,2,160,199
predict1_V08_T028,predict1,8,28,2,160,199
predict1_V08_T029,predict1,8,29,2,160,199
predict1_V08_T030,predict1,8,30,2,160,199
predict1_V08_T031,predict1,8,31,2,160,199
predict1_V08_T032,predict1,8,32,2,160,222
predict1_V08_T033,predict1,8,33,3,160,222
predict1_V08_T034,predict1,8,34,3,160,222
predict1_V08_T035,predict1,8,35,3,160,222
predict1_V08_T036,predict1,8,36,3,184,222
predict1_V08_T037,predict1,8,37,3,184,222
predict1_V08_T038,predict1,8,38,3,184,222
predict1_V08_T039,predict1,8,39,3,184,222
predict1_V08_T040,predict1,8,40,3,184,222
predict1_V08_T041,predict1,8,41,3,184,222
predict1_V08_T042,predict1,8,42,3,184,222
predict1_V08_T043,predict1,8,43,4,184,222
predict1_V08_T044,predict1,8,44,4,184,222
predict1_V08_T045,predict1,8,45,4,184,222
predict1_V08_T046,predict1,8,46,4,184,222
predict1_V08_T047,predict1,8,47,4,184,222
predict1_V08_T048,predict1,8,48,4,184,222
predict1_V08_T049,predict1,8,49,4,184,222
predict1_V08_T050,predict1,8,50,4,184,222
predict1_V08_T051,predict1,8,51,4,184,222
predict1_V08_T052,predict1,8,52,4,184,222
predict1_V08_T053,predict1,8,53,4,184,222
predict1_V08_T054,predict1,8,54,5,184,222
predict1_V08_T055,predict1,8,55,5,184,222
predict1_V08_T056,predict1,8,56,5,184,222
predict1_V08_T057,predict1,8,57,5,184,222
predict1_V08_T058,predict1,8,58,5,184,222
predict1_V08_T059,predict1,8,59,5,184,222
predict1_V08_T060,predict1,8,60,5,184,222
predict1_V08_T061,predict1,8,61,5,184,222
predict1_V08_T062,predict1,8,62,5,184,222
predict1_V08_T063,predict1,8,63,5,184,222
predict1_V08_T064,predict1,8,64,5,184,222
predict1_V08_T065,predict1,8,65,6,184,222
predict1_V08_T066,predict1,8,66,6,184,222
predict1_V08_T067,predict1,8,67,6,184,222
predict1_V08_T068,predict1,8,68,6,184,222
predict1_V08_T069,predict1,8,69,6,184,222
predict1_V08_T070,predict1,8,70,6,184,222
predict1_V08_T071,predict1,8,71,6,184,222
predict1_V08_T072,predict1,8,72,6,184,222
predict1_V08_T073,predict1,8,73,6,184,222
predict1_V08_T074,predict1,8,74,6,184,222
predict1_V08_T075,predict1,8,75,7,184,222
predict1_V08_T076,predict1,8,76,7,184,222
predict1_V08_T077,predict1,8,77,7,184,222
predict1_V08_T078,predict1,8,78,7,184,222
predict1_V08_T079,predict1,8,79,7,184,222
predict1_V08_T080,predict1,8,80,7,184,222
predict1_V08_T081,predict1,8,81,7,184,222
predict1_V08_T082,predict1,8,82,7,184,222
predict1_V08_T083,predict1,8,83,7,184,222
predict1_V08_T084,predict1,8,84,7,184,222
predict1_V08_T085,predict1,8,85,7,184,222
predict1_V08_T086,predict1,8,86,8,184,222
predict1_V08_T087,predict1,8,87,8,184,222
predict1_V08_T088,predict1,8,88,8,184,222
predict1_V08_T089,predict1,8,89,8,184,222
predict1_V08_T090,predict1,8,90,8,184,222
predict1_V08_T091,predict1,8,91,8,184,222
predict1_V08_T092,predict1,8,92,8,184,222
predict1_V08_T093,predict1,8,93,8,184,222
predict1_V08_T094,predict1,8,94,8,184,222
predict1_V08_T095,predict1,8,95,8,184,222
predict1_V08_T096,predict1,8,96,8,184,222
predict1_V08_T097,predict1,8,97,9,184,222
predict1_V08_T098,predict1,8,98,9,184,222
predict1_V08_T099,predict1,8,99,9,184,222
predict1_V08_T100,predict1,8,100,9,184,222
predict1_V08_T101,predict1,8,101,9,197,222
predict1_V08_T102,predict1,8,102,9,197,222
predict1_V08_T103,predict1,8,103,9,197,222
predict1_V08_T104,predict1,8,104,9,197,222
predict1_V08_T105,predict1,8,105,9,197,222
predict1_V08_T106,predict1,8,106,9,197,222
predict1_V09_T000,predict1,9,0,0,128,128
predict1_V09_T001,predict1,9,1,0,128,128
predict1_V09_T002,predict1,9,2,0,128,128
predict1_V09_T003,predict1,9,3,0,128,128
predict1_V09_T004,predict1,9,4,0,128,128
predict1_V09_T005,predict1,9,5,0,127,124
predict1_V09_T006,predict1,9,6,0,106,117
predict1_V09_T007,predict1,9,7,1,106,117
predict1_V09_T008,predict1,9,8,1,106,117
predict1_V09_T009,predict1,9,9,1,106,117
predict1_V09_T010,predict1,9,10,1,106,117
predict1_V09_T011,predict1,9,11,1,106,117
predict1_V09_T012,predict1,9,12,1,106,117
predict1_V09_T013,predict1,9,13,1,106,117
predict1_V09_T014,predict1,9,14,2,106,117
predict1_V09_T015,predict1,9,15,2,106,117
predict1_V09_T016,predict1,9,16,2,106,117
predict1_V09_T017,predict1,9,17,2,106,117
predict1_V09_T018,predict1,9,18,2,106,117
predict1_V09_T019,predict1,9,19,2,106,117
predict1_V09_T020,predict1,9,20,2,106,117
predict1_V09_T021,predict1,9,21,3,106,117
predict1_V09_T022,predict1,9,22,3,106,117
predict1_V09_T023,predict1,9,23,3,106,117
predict1_V09_T024,predict1,9,24,3,106,117
predict1_V09_T025,predict1,9,25,3,106,133
predict1_V09_T026,predict1,9,26,3,100,140
predict1_V09_T027,predict1,9,27,3,100,152
predict1_V09_T028,predict1,9,28,4,82,155
predict1_V09_T029,predict1,9,29,4,63,163
predict1_V09_T030,predict1,9,30,4,63,163
predict1_V09_T031,predict1,9,31,4,63,163
predict1_V09_T032,predict1,9,32,4,63,163
predict1_V09_T033,predict1,9,33,4,63,163
predict1_V09_T034,predict1,9,34,4,63,163
predict1_V09_T035,predict1,9,35,5,63,163
predict1_V09_T036,predict1,9,36,5,63,163
predict1_V09_T037,predict1,9,37,5,63,163
predict1_V09_T038,predict1,9,38,5,63,163
predict1_V09_T039,predict1,9,39,5,63,163
predict1_V09_T040,predict1,9,40,5,63,163
predict1_V09_T041,predict1,9,41,5,63,163
predict1_V09_T042,predict1,9,42,6,63,163
predict1_V09_T043,predict1,9,43,6,63,163
predict1_V09_T044,predict1,9,44,6,63,163
predict1_V09_T045,predict1,9,45,6,63,163
predict1_V09_T046,predict1,9,46,6,63,163
predict1_V09_T047,predict1,9,47,6,63,163
predict1_V09_T048,predict1,9,48,6,63,163
predict1_V09_T049,predict1,9,49,7,63,163
predict1_V09_T050,predict1,9,50,7,63,163
predict1_V09_T051,predict1,9,51,7,63,163
predict1_V09_T052,predict1,9,52,7,63,163
predict1_V09_T053,predict1,9,53,7,63,163
predict1_V09_T054,predict1,9,54,7,63,163
predict1_V09_T055,predict1,9,55,7,63,163
predict1_V09_T056,predict1,9,56,8,63,180
predict1_V09_T057,predict1,9,57,8,63,180
predict1_V09_T058,predict1,9,58,8,63,180
predict1_V09_T059,predict1,9,59,8,63,180
predict1_V09_T060,predict1,9,60,8,63,180
predict1_V09_T061,predict1,9,61,8,63,180
predict1_V09_T062,predict1,9,62,8,63,180
predict1_V09_T063,predict1,9,63,9,63,180
predict1_V09_T064,predict1,9,64,9,63,180
predict1_V09_T065,predict1,9,65,9,63,180
predict1_V09_T066,predict1,9,66,9,63,180
predict1_V09_T067,predict1,9,67,9,63,180
predict1_V09_T068,predict1,9,68,9,63,180
predict1_V09_T069,predict1,9,69,9,63,180
predict1_V10_T000,predict1,10,0,0,128,128
predict1_V10_T001,predict1,10,1,0,128,128
predict1_V10_T002,predict1,10,2,0,128,128
predict1_V10_T003,predict1,10,3,0,147,102
predict1_V10_T004,predict1,10,4,0,161,94
predict1_V10_T005,predict1,10,5,0,161,94
predict1_V10_T006,predict1,10,6,1,161,94
predict1_V10_T007,predict1,10,7,1,161,94
predict1_V10_T008,predict1,10,8,1,161,94
predict1_V10_T009,predict1,10,9,1,161,94
predict1_V10_T010,predict1,10,10,1,161,94
predict1_V10_T011,predict1,10,11,1,161,94
predict1_V10_T012,predict1,10,12,2,161,94
predict1_V10_T013,predict1,10,13,2,161,94
predict1_V10_T014,predict1,10,14,2,161,94
predict1_V10_T015,predict1,10,15,2,161,94
predict1_V10_T016,predict1,10,16,2,161,94
predict1_V10_T017,predict1,10,17,2,161,94
predict1_V10_T018,predict1,10,18,3,161,94
predict1_V10_T019,predict1,10,19,3,161,94
predict1_V10_T020,predict1,10,20,3,161,94
predict1_V10_T021,predict1,10,21,3,161,94
predict1_V10_T022,predict1,10,22,3,161,94
predict1_V10_T023,predict1,10,23,3,161,94
predict1_V10_T024,predict1,10,24,4,161,94
predict1_V10_T025,predict1,10,25,4,161,94
predict1_V10_T026,predict1,10,26,4,161,94
predict1_V10_T027,predict1,10,27,4,161,94
predict1_V10_T028,predict1,10,28,4,161,94
predict1_V10_T029,predict1,10,29,4,161,94
predict1_V10_T030,predict1,10,30,5,161,94
predict1_V10_T031,predict1,10,31,5,161,94
predict1_V10_T032,predict1,10,32,5,161,94
predict1_V10_T033,predict1,10,33,5,161,94
predict1_V10_T034,predict1,10,34,5,161,94
predict1_V10_T035,predict1,10,35,5,161,94
predict1_V10_T036,predict1,10,36,6,161,94
predict1_V10_T037,predict1,10,37,6,161,94
predict1_V10_T038,predict1,10,38,6,161,94
predict1_V10_T039,predict1,10,39,6,161,94
predict1_V10_T040,predict1,10,40,6,161,94
predict1_V10_T041,predict1,10,41,6,161,94
predict1_V10_T042,predict1,10,42,7,161,94
predict1_V10_T043,predict1,10,43,7,161,94
predict1_V10_T044,predict1,10,44,7,161,94
predict1_V10_T045,predict1,10,45,7,161,94
predict1_V10_T046,predict1,10,46,7,161,94
predict1_V10_T047,predict1,10,47,7,161,94
predict1_V10_T048,predict1,10,48,8,161,94
predict1_V10_T049,predict1,10,49,8,161,94
predict1_V10_T050,predict1,10,50,8,161,94
predict1_V10_T051,predict1,10,51,8,161,94
predict1_V10_T052,predict1,10,52,8,161,94
predict1_V10_T053,predict1,10,53,8,161,94
predict1_V10_T054,predict1,10,54,9,161,94
predict1_V10_T055,predict1,10,55,9,161,94
predict1_V10_T056,predict1,10,56,9,161,94
predict1_V10_T057,predict1,10,57,9,161,83
predict1_V10_T058,predict1,10,58,9,161,56
predict1_V10_T059,predict1,10,59,9,188,42
predict1_V11_T000,predict1,11,0,0,128,128
predict1_V11_T001,predict1,11,1,0,128,128
predict1_V11_T002,predict1,11,2,0,76,164
predict1_V11_T003,predict1,11,3,0,76,183
predict1_V11_T004,predict1,11,4,0,56,196
predict1_V11_T005,predict1,11,5,0,18,218
predict1_V11_T006,predict1,11,6,0,18,218
predict1_V11_T007,predict1,11,7,1,18,218
predict1_V11_T008,predict1,11,8,1,18,218
predict1_V11_T009,predict1,11,9,1,18,218
predict1_V11_T010,predict1,11,10,1,18,218
predict1_V11_T011,predict1,11,11,1,18,218
predict1_V11_T012,predict1,11,12,1,18,218
predict1_V11_T013,predict1,11,13,2,18,218
predict1_V11_T014,predict1,11,14,2,18,218
predict1_V11_T015,predict1,11,15,2,18,218
predict1_V11_T016,predict1,11,16,2,18,218
predict1_V11_T017,predict1,11,17,2,18,218
predict1_V11_T018,predict1,11,18,2,18,221
predict1_V11_T019,predict1,11,19,3,18,227
predict1_V11_T020,predict1,11,20,3,18,227
predict1_V11_T021,predict1,11,21,3,18,227
predict1_V11_T022,predict1,11,22,3,18,227
predict1_V11_T023,predict1,11,23,3,18,227
predict1_V11_T024,predict1,11,24,3,18,227
predict1_V11_T025,predict1,11,25,4,18,227
predict1_V11_T026,predict1,11,26,4,18,227
predict1_V11_T027,predict1,11,27,4,18,227
predict1_V11_T028,predict1,11,28,4,18,227
predict1_V11_T029,predict1,11,29,4,18,227
predict1_V11_T030,predict1,11,30,4,18,227
predict1_V11_T031,predict1,11,31,5,18,227
predict1_V11_T032,predict1,11,32,5,18,227
predict1_V11_T033,predict1,11,33,5,18,227
predict1_V11_T034,predict1,11,34,5,18,227
predict1_V11_T035,predict1,11,35,5,18,227
predict1_V11_T036,predict1,11,36,5,18,227
predict1_V11_T037,predict1,11,37,6,18,227
predict1_V11_T038,predict1,11,38,6,18,227
predict1_V11_T039,predict1,11,39,6,18,227
predict1_V11_T040,predict1,11,40,6,18,227
predict1_V11_T041,predict1,11,41,6,18,227
predict1_V11_T042,predict1,11,42,6,18,227
predict1_V11_T043,predict1,11,43,7,18,227
predict1_V11_T044,predict1,11,44,7,18,227
predict1_V11_T045,predict1,11,45,7,18,227
predict1_V11_T046,predict1,11,46,7,18,227
predict1_V11_T047,predict1,11,47,7,18,227
predict1_V11_T048,predict1,11,48,7,18,227
predict1_V11_T049,predict1,11,49,8,18,227
predict1_V11_T050,predict1,11,50,8,18,227
predict1_V11_T051,predict1,11,51,8,18,227
predict1_V11_T052,predict1,11,52,8,18,227
predict1_V11_T053,predict1,11,53,8,18,227
predict1_V11_T054,predict1,11,54,8,1,227
